$GPHPD,2058,119107.600,269.242,-0.760,179.700,31.1295287,120.6619347,12.86,-5.039,0.026,-0.056,-1.000,16,21,0B*36
$GPHPD,2058,119107.600,269.242,-0.760,179.700,31.1295287,120.6619347,12.86,-5.039,0.026,-0.056,-1.000,16,21,0B*36
$GPHPD,2058,119107.800,268.879,-0.162,180.320,31.1295287,120.6619241,12.86,-5.049,-0.028,0.045,-1.000,16,21,0B*33
$GPHPD,2058,119107.800,268.879,-0.162,180.320,31.1295287,120.6619241,12.86,-5.049,-0.028,0.045,-1.000,16,21,0B*33
$GPHPD,2058,119108.000,269.070,-1.079,179.363,31.1295287,120.6619135,12.87,-5.050,0.056,0.124,-1.000,16,21,0B*14
$GPHPD,2058,119108.000,269.070,-1.079,179.363,31.1295287,120.6619135,12.87,-5.050,0.056,0.124,-1.000,16,21,0B*14
$GPHPD,2058,119108.200,269.065,-1.729,180.337,31.1295287,120.6619029,12.86,-5.025,-0.030,0.076,-1.000,16,21,0B*33
$GPHPD,2058,119108.200,269.065,-1.729,180.337,31.1295287,120.6619029,12.86,-5.025,-0.030,0.076,-1.000,16,21,0B*33
$GPHPD,2058,119108.400,269.097,-1.366,180.114,31.1295287,120.6618923,12.86,-5.044,-0.010,-0.142,-1.000,16,21,0B*18
$GPHPD,2058,119108.400,269.097,-1.366,180.114,31.1295287,120.6618923,12.86,-5.044,-0.010,-0.142,-1.000,16,21,0B*18
$GPHPD,2058,119108.600,269.334,-0.830,180.154,31.1295287,120.6618817,12.86,-5.085,-0.014,0.009,-1.000,16,21,0B*31
$GPHPD,2058,119108.600,269.334,-0.830,180.154,31.1295287,120.6618817,12.86,-5.085,-0.014,0.009,-1.000,16,21,0B*31
$GPHPD,2058,119108.800,269.100,-0.720,180.086,31.1295287,120.6618710,12.85,-5.085,-0.008,-0.016,-1.000,16,21,0B*1F
$GPHPD,2058,119108.800,269.100,-0.720,180.086,31.1295287,120.6618710,12.85,-5.085,-0.008,-0.016,-1.000,16,21,0B*1F
$GPHPD,2058,119109.000,269.199,-1.145,179.924,31.1295287,120.6618603,12.86,-5.080,0.007,-0.053,-1.000,16,21,0B*33
$GPHPD,2058,119109.000,269.199,-1.145,179.924,31.1295287,120.6618603,12.86,-5.080,0.007,-0.053,-1.000,16,21,0B*33
$GPHPD,2058,119109.200,269.125,-1.052,180.696,31.1295286,120.6618496,12.86,-5.116,-0.062,0.079,-1.000,16,21,0B*3B
$GPHPD,2058,119109.200,269.125,-1.052,180.696,31.1295286,120.6618496,12.86,-5.116,-0.062,0.079,-1.000,16,21,0B*3B
$GPHPD,2058,119109.400,269.322,-0.806,179.665,31.1295287,120.6618390,12.85,-5.069,0.030,-0.041,-1.000,16,21,0B*3C
$GPHPD,2058,119109.400,269.322,-0.806,179.665,31.1295287,120.6618390,12.85,-5.069,0.030,-0.041,-1.000,16,21,0B*3C
$GPHPD,2058,119109.600,269.385,-1.298,180.167,31.1295286,120.6618283,12.86,-5.092,-0.015,-0.082,-1.000,16,21,0B*1C
$GPHPD,2058,119109.600,269.385,-1.298,180.167,31.1295286,120.6618283,12.86,-5.092,-0.015,-0.082,-1.000,16,21,0B*1C
$GPHPD,2058,119109.800,269.469,-1.696,179.754,31.1295286,120.6618177,12.85,-5.016,0.022,-0.063,-1.000,16,20,0B*3D
$GPHPD,2058,119109.800,269.469,-1.696,179.754,31.1295286,120.6618177,12.85,-5.016,0.022,-0.063,-1.000,16,20,0B*3D
$GPHPD,2058,119110.000,269.254,-0.130,179.864,31.1295286,120.6618070,12.86,-5.116,0.012,0.081,-1.000,16,20,0B*15
$GPHPD,2058,119110.000,269.254,-0.130,179.864,31.1295286,120.6618070,12.86,-5.116,0.012,0.081,-1.000,16,20,0B*15
$GPHPD,2058,119110.200,269.356,-1.627,179.694,31.1295287,120.6617963,12.85,-5.106,0.027,0.043,-1.000,16,20,0B*1A
$GPHPD,2058,119110.200,269.356,-1.627,179.694,31.1295287,120.6617963,12.85,-5.106,0.027,0.043,-1.000,16,20,0B*1A
$GPHPD,2058,119110.400,269.190,-1.613,180.026,31.1295287,120.6617857,12.84,-5.058,-0.002,-0.099,-1.000,16,20,0B*17
$GPHPD,2058,119110.400,269.190,-1.613,180.026,31.1295287,120.6617857,12.84,-5.058,-0.002,-0.099,-1.000,16,20,0B*17
$GPHPD,2058,119110.600,269.044,-1.531,179.718,31.1295287,120.6617750,12.84,-5.033,0.025,-0.122,-1.000,16,20,0B*3E
$GPHPD,2058,119110.600,269.044,-1.531,179.718,31.1295287,120.6617750,12.84,-5.033,0.025,-0.122,-1.000,16,20,0B*3E
$GPHPD,2058,119110.800,269.013,0.198,179.638,31.1295288,120.6617643,12.83,-5.094,0.032,-0.055,-1.000,16,20,0B*1B
$GPHPD,2058,119110.800,269.013,0.198,179.638,31.1295288,120.6617643,12.83,-5.094,0.032,-0.055,-1.000,16,20,0B*1B
$GPHPD,2058,119111.000,269.163,-2.688,180.631,31.1295287,120.6617536,12.82,-5.097,-0.056,-0.011,-1.000,16,20,0B*11
$GPHPD,2058,119111.000,269.163,-2.688,180.631,31.1295287,120.6617536,12.82,-5.097,-0.056,-0.011,-1.000,16,20,0B*11
$GPHPD,2058,119111.200,269.246,-0.442,179.989,31.1295288,120.6617429,12.81,-5.073,0.001,-0.081,-1.000,16,20,0B*34
$GPHPD,2058,119111.200,269.246,-0.442,179.989,31.1295288,120.6617429,12.81,-5.073,0.001,-0.081,-1.000,16,20,0B*34
$GPHPD,2058,119111.400,269.173,-1.237,180.367,31.1295288,120.6617322,12.81,-5.069,-0.032,-0.144,-1.000,16,20,0B*1C
$GPHPD,2058,119111.400,269.173,-1.237,180.367,31.1295288,120.6617322,12.81,-5.069,-0.032,-0.144,-1.000,16,20,0B*1C
